Constant   Base   Exp.   Coeff.    Minimum Log10(P)      Index   String                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
pi         11     -1/2   104/75    -1.512270499459641    3       0.867331173143A28627796A552212833147361205375849046758084074A393032446099AA622131353652736220668379368A615A004A074297375679011005359AA690046667A0771845A90325313625A67A056012149AA136775AA470809AA1A49552A7382176115608A0234930863A299193684975016499A658A629475124931692350445972A23152339567726691280898534A4507131618918498054A358A9A0653591548A21918433144184049A97473879783857842557018A3191489138A9642212992024A23328811566A54909212290A302A9578901AA4623A68798576480240799764382768512AA9328AA937A6791A109123415916299795800180624986728570615638AA713738048629737481A21130153039481239256445317936438265616975138860235583938597A946674347A6A18049399364A61221A377355093A9331799737A160164329A02756605760076273917895529875197199404365243826033144A68023497352693366A21708617343685695458955465596A5A9A0121614470046757631461103835572564A48A3795241670927770659AA7A47336969A5349898935269513507655127A86A511385155724A26374555693482A9A127824726A2A418AA86702109929227558714933A7479532208A1479743A914A943A735598A2A921A169559
pi         11     -1/2   46/109    -1.6913415264415506   330     0.2689AA84267767738286A835A931835612869253A4093A4482A956567960340345A9535A59135449114802102A475A3A9461574626217226914806203799707A880438961572879466A6812474770461A025518027A26082720436034574A0A2A84A87A91A76805A50093545A7A5A16566724632317690A29509964327A6805A7001A2A57A8887605143A0737086073813791A30676306366791A2101A4635560A33068150333314516089629899A76A15A68073340969999138248644724441299A766266420744A298187470574529953631683736959867218A3922519A44A039245306AA766285342081584A63066270104187462295381A2226A242894832A4158A946A6695026817651743A494272221895336059379278765944899A410A9865040628547054427184607162352802199088946477794570923A3083A638A137332191A6764317A20923361732578414850A5666A6572819940074306704A1217962174024A3407760342623748446A70A088221151079202713A91765A9145795940715A4312517356619330774A0A312744110818A30951744629A7804381360767920A51A2673A048748407662166A4AA74A3A8866339393071123A85090020511970AA4A88666A3116A07917A573003924A878376A354516570658598A1A89A40458915502425006110A9082107
pi         11     -1/2   109/63    -3.3331516402756685   904     0.A8126A2040888A6101011897156288498A0658290A8685A29976083787044046496931641854A53245AA9481091AAA1369328866321548970549027576044A6254905898312A7A94319261AA748601734730AA293A2317739312054876187A78447019089A24AA910005148A69285009824957A2250924955A232A7834792916905622708262473500A895026189497A5AA02367303514921AA02544AA5453A963A91525A18A0A2278600502A9175A0634A42155893A800984A6338469388958A9091405AA880770807197A6882856980941A4942789A7A0657752359A837357594322296098968197420396A9331970A957644A17540812315402A69853540406352936448866449344623A11A085A14A4A7671861605079070A57926875063A532374A520A1030632AA3044371A703634A779326A60061AA693A89A90712209673621A1814004501806266A5A908386841984371A189589A80A795397101A302A94A852A36195251A68811511998052A22A37A317212846143123741264798855292A3980360A1A671987A3485432364A2888A2923746943632623787089386988A205A035A00A9505A658474A2448817634147795855781108874153209AA315778308888887288689647920379741969960402A62032749423190A843759AA6080371A0404A29387579681964492570161
pi         11     -1/2   63/80     -2.068901795279856    1517    0.4983A934163970078699A76836643902A74740703005A16AA29629726899234016A89125A8623403A3208752901A23223A80A6627154400AA555088A2287A706A141260630032A3A0371252AA7A535A600680534613A46894A442783326891A2A744141157564A7491493A338875366146974061583225198A6700154698022248092997253551A33440A572766061104455144120882A650A481609819A96A0845636999147A9155947809007356045501913191609244A585A7477A863A3820648931A7422A9A55A820600449192111A039183A5269827798966A837AA212754195371931488508025A28059A7533291476A3021785526694696486A79716666511294606A07728276A1767949739095484A68466A752606375118A17023454022A49A6A544A022A0867537583864732030860400A0593657013A603A781822546832024150A226148765009304050057774725357147208497529371105522AA56A6A526375772A9757202558461A7255845744836126756129741408050132389286329A93AA095848AA9A24531710984468648132810A33638A8A7659948705266042294184664848352144881A531265847A24934781888A57A1265A381A6268470729506613792021137703A3828383707185A2338588A93169069574A52601759904758169187190463A00A593792A
pi         11     -1/2   80/17     -1.801958760740756    1       2.7228AA909133812A43812601195700AA122294A451548825152A29761A93207350168313001516290A539A40972A938961A264618733A336282A3A30780024911158352A699A9A9479091104098A16148820585314001A79898391A85446A77568A5942791508128208575A849A6A94A50792380A700513162565372408708206868874026761484237A4763294785328A83724925598021671A6244561A0980594311023252264534403658615064119541968666495626A13058481A12A273503305A29903A356A5690158A92021609662981778866041315631A00830278405A430516A5315185635754896013893A3700437221915061072560AA5355A2574485A31766929A92347068176574884962A50368753552A568933757448A7168207835265179978559012599306677754176368026192912857193A705798849A4393268A851A5A44873840591463A7621A8496710728427572382515671218639187A48719097A03A71542A6390572900AA5A6240A014375AA19511566259AA6AA11898807418A856A593506970542891539961A82801643494436A501323398127336868441A3A745078981A0784694755205251822781845006201096098119392180713260A77588544A06A4A7AA5941AA3376AA49A4189035A5AA7811118965449411461A3A0862A8552610A5148A602
pi         11     -1/2   17/73     -1.7408476416232435   294     0.14996A44931558A67752191A648851A42497A61A5987313676A764530A9512A4617A8080696A4731468690939937845076A10640A85625886510355AA8662688A463667169A654817873541197808264532160A827144989453849992420756018822A39A57460A4666509A994954847567060617A1A1A4A94536A55183450938997797A904452335953A400086407962758212222587A6588858203A2A66095846A3A675A68053848514387222A032477940090455A386A2A58511A8746A04871834123823519A49840836317AA0A7984778560030A2859197104444915A0822578423158397008127A88243811502913223881012178277A5227698A6553382879726432A655424A0612478911099A48684356A764531A64489A48133413399452382720284671838026780600456695751A840374040543A3A4358A26186268A968798752127A852A46862435375659369A551777489A95524979398871316869845729AA6484013A176015904682A9A33536994A54274421986A731A2A5572746288878058611202AAAA02A0055402A65614763968204A502562472610808691235A8938908614A14825354299473205A6A681830959268468546630A304751406708517622A9401693782974260608297997863154417A1998701083235AA38A3118301895925A6499448775779824293
pi         11     -1/2   73/56     -3.3331516402756685   904     0.80A9988534861A121839A161076992737104A0726931552552672AA18477208653335118A807A8A1365252999760427231896686480065379A770910A2418A6178043A46496337A35349539558002278326478987959514299481728138707A38208362A57652A38085507831066693A3131550484771106518433A9A143710011A442504295924229451A079943982491342792463A026A87511471A61A407A357948065184A02620A67067484A2316730837207041A98721770249A6A998687912134343AA43122124A6740733650597A801988429096768002607738314479176329A12540904AA899009A112A2761AA0A893A69886250937343833AA427756264560664791228043609A54453675498797357519521115883812854809755A2453563339179A425598A175736527829A3895404893A71637A6449367699378AA5624391854465898280501A0122521176859392926119A507270A25228810518A20424792A09496717174574A1965A528677A068500635A8524002191970657517A412689188175672857481A24991387705229A44500005139675171147693200984626388089145005670454976908262862116808304575A685651285753876A588888876A99225A5411A437512359334499389002686A707A13910436462964515A5948441A46281730759A6954A1A
pi         11     -1/2   56/95     -1.2278508125856162   88      0.372725820881A364A20943783A0887160A073540440A8900A84A80884362A7385A12A3A43905930226909366AAA35849685389961892054527157320620AA8835648289A469A325A515642661018898881685913739361050188A7100266AA925AA3950019676607525483167035A884A17481A6394715103760745263A2725369083929440549A391170A1767953386176802343AA5252503620500242933133018022A703309A21688825A7285A557547677216275683149A29321A9206A718035160567583166377A2447A5894622752919A345513277571695959462816353495A9252385A92176A8991269029675816467A90910A4648A0A64747845032A442A589362950A779AA15424301A64462A78954274568321720561681A2A9553369A9A81737A616A74567449758825469051466357277377851350A4856277476556A8224701592198389161942A044A96731A3A8894A976614462858A87706867A29985373512712AA852809A970992214846698A6716A7321506042726789223757817653971183374563A860583816431563A883674A721A79A298149122687551051244287A0049443A4A34A38174002A545537686036693327453324A79498297160AA5434004426704A963A3122079149198359A5A8370587A704481A013854314A7651301357134707A78A4029663A
pi         11     -1/2   95/39     -1.512270499459641    3       1.41322742490A10767382873A506722A458932956210464194988226014A6338235486973A2A19A4183A04216245602672083057683AA1682140A39414064345A861478A2968925219048244396A0370A55929116749256511A9A436857A46832870413945269646A358188520549421400589067A7A64361380A336268A57A25AA5000124400A5219764939A1701654058377257297830907435130923088626628A713A087369657465041975691288276625032277784596765272194821AA628438942589280706797A7327130115858A7503959A2799627365439516877582162A4A368673340616557838830713558404629976371226A084996AA4A6837704565837200A814879808A008448152A85439229862A825727259A9834341A2310639315736178A49548636A53545298669145835481A3829245144623419922489791266A5A7032163A1496A02887622905675488495A516094A43314812521A27451565278774616432A079616737535496973A88A4A815529A17337973A5A6670667AA19113100510A62A29264258729083317A32A2606A992282A454853A6860A89A60904511756675A8320064A1929176838A82A2A12A175781407729869761325093423824335562405170214727401425903A852A270A8314A1610772140583259021381429A21A053A4A741AA900
pi         11     -1/2   39/100    -2.5345640263295954   517     0.2469575A7081118A394306431A9A81A5614103739A789A4A262709A097262677102347A4128582A38035A41389573A65A96802461490770780348A94A49276361730A1932363677085AA617395567A31447808434554593838A152412378508257827426104029761886462899A574900907809A5517662565974A257A479355553A84AA6633379673811137688838326762A5A3465199368A5660094865777A1377597801377A8A0894A89891473A2945241069729A4830A0A8A54043222A148741840A8068672645932402560733270929950756753290AA221560744177124A7231898AA84A75A0595A059001795425926989119903365894612184177919A77845555572178572539361A6620784104279A75811693287366A23AAA782A4373701656416A096A966286A3458989250413471A636603058153324393346231030224620185423A9909345197AA7732A86A4212590A035007A72A11894A10418861623219A4619A9AA8162699500717969043713A21A8579A864AA92A5844048092199A230728A7151850A3612128A937617350A917642472197029298068497AA15496884827230626717A0770A83339341A04A7A05868496624216072466282A912682029A396A4799A401573A489702892726706A3A62392A63003273716839757209794971A56489896A8822746333A6
pi         11     -1/2   100/61    -3.298499381184834    7       0.A1A052511114856432A740A6A42957913A30A507167733AA047472522747A65529676997050073440273034296A50A582768479450024A93A3217403896058992A151192140462579A90963A094066A06A7184044198745004335001672A157736007609444276724A0639878A164A01134A372305066772A864570A87494A47577663A11350273265A38493530714164882A3A6264888751265535A54A9A05610030222669482260A5A0393A77A3336215171012425624979409A414A51477112899425A1583A568294A960474894A0635620A46956226788362261668941098292334AA3475475739624269160A13097045800134077A3229859A14763A5A52A37688A40AAA333089463877913897A99099012951A4088690A6532819527449133A123575273025693A632533AA5A2280354A55A94523246885A12795709303A0826744A27536443278187397433305748239A7779913860A8430AA39887375A53A087039918288A6407768907783128608848428581825571616A0A816A19A516054A99388238935A38281332A4A3AA6913A301148124983052AA5995103416A7909864778243161070117A9458A79858A3662688A4261A700913846827284070A806703A70255918270812821212864591414838207427928156021777661A33826A13262614975909A2448A2847442260
pi         11     -1/2   61/83     -1.512270499459641    3       0.4619905A71596632244307944A7350976129A2239496779266A0A93966A4A67160641406060418550A7927800563247091780755911048817332A8335087539050592A143560805103A0415176676497A140356401883772619055263890A7146667544495A6625527017908448123741A625742928968AA3259A88758A394120988185822119454236361A53412095392821A376929536907A2560A5890466375267271A3189883AAA9359A049827A78849A19319753397545678793852477AA54053245A6443281160A921A2A3171468A0100383A794236723A7717682948A925561A4A57A623AA58637054830AA4A1426138211580743269106129A1191A34275A34798265571452660243A948AA10A354426A578063951A602939067267340095A26802609863103218655402909907510901373976421A550273A25A989873744570A2829533606586758276264873477108A793406686586344272430A2233329A5077779A67725602260580153900A675003A091240818890932A90255195A5189A0A59AA40A672A904232210378117080099A239607A7559831213809699055472A68045A208AA161A64AA0878726A307A9A269728925348A31287969233785A009692450610421051425439702545A046678585265682757886760A8A110351976AA643827145901095AAA1577A24
pi         11     -1/2   71/49     -3.3331516402756685   904     0.8AA1007613585288614A638553A0646921839893524432240508571957865875586911515A197927A7AA2787240A37024606739982A5810052AA75898803103158814198A2130A5063A2A706087784117074A043043461717141722776A13976110362A92923513466738098717A39887208A89153AA001573163A28069323678406942954742831931816026902878154704367993376746250AA703926285916772602A23972484549450A650A32322950744106760A544491807459760768AA38114995A727438A565130823130300741A317A0141471A87A44007880A854A88721370771A19627693851284A6127523042176078514797825618435733830AAA93744057388467431A0A982660146A40597345205783963760334234842443437415310118133573786992138303A4338546466396A24A61096323A71376949700885995082A53777048773201A05508686155784311A17A749970996A349793992144187062824040892033924230523A7774A9776A97606323281272856517174A690557090A178A1650641413151248241723515118778674524A769A26830082821993A89210550034417A6A9248A5A359632115080152714630389163A8891244444431185A969965321679595954294925403A919A12693840204109330759102A9763852479131AA87A40465645
